Date,Actual,ARIMA_Pred,Hybrid_Pred
2023-05-26,0.16124561749466526,0.01790847314733029,0.013756812198338516
2023-05-29,-0.14696058784234856,0.034030946079742,0.030267751185323877
2023-05-30,0.08027829810008935,0.03260440154172878,0.029237731901783748
2023-05-31,0.1270053475935784,0.01698676066570836,0.013594300608196434
2023-06-01,0.03338006542492611,0.008921703845504364,0.005192358568552574
2023-06-02,-0.5138814735718089,0.018400402145964542,0.014377692586315313
2023-06-05,0.5098275977728495,0.031465710527268057,0.027575176130053405
2023-06-06,-0.8910098111192699,0.030617720169271025,0.02713338234580556
2023-06-07,0.15152025320717133,0.018142996893376638,0.014726358537674476
2023-06-08,0.11430876815492486,0.011436975525634876,0.008416862424405805
2023-06-09,-0.35596749277990725,0.01884785938732212,0.015318388740568213
2023-06-12,-0.02022108385009158,0.029430286640261892,0.026149046987255696
2023-06-13,0.25955639452572843,0.028988119583271146,0.025789086376942397
2023-06-14,-0.0168106781427535,0.0190293466820032,0.015582082481926739
2023-06-15,0.26901607371041525,0.013462349566165549,0.01001024970645104
2023-06-16,-0.08048829566034144,0.0192492666491164,0.015684334265519503
2023-06-19,0.2080955897160397,0.02781613355035104,0.02432857195379354
2023-06-20,0.5359056806002238,0.027652738594483542,0.02375898042417686
2023-06-21,0.05330490405117683,0.019706890592622865,0.015813132422316183
2023-06-22,-0.4861481086840702,0.015092409650039289,0.010998777082365368
2023-06-23,-0.05353677307100568,0.019605322277628394,0.015821172625281425
2023-06-26,0.34817542684968394,0.02653681658745794,0.023113730685571716
2023-06-27,0.3469673717221511,0.026559479172405996,0.023271791973215737
2023-06-28,-0.37568987299687606,0.020223196061776902,0.017151502358244683
2023-06-29,-0.010011680293675607,0.016403671473278418,0.012958019159747973
2023-06-30,0.5540351111407826,0.019918209115454062,0.016414528653436407
2023-07-03,-0.5177907594264508,0.025523516809851706,0.02210043090796548
2023-07-04,0.46710262912050826,0.025665231414559193,0.02222602664721281
2023-07-05,-0.30552603613177576,0.02061526427788065,0.016895590320204955
2023-07-06,0.4463690872751558,0.017457978524698572,0.01356744412748392
2023-07-07,0.7448418431219794,0.020191006181418808,0.016255338960915716
2023-07-10,-0.40357228756905394,0.02472145319542808,0.020863156529133745
2023-07-11,0.5817028027498727,0.02493437952762555,0.02132592620728623
2023-07-12,-0.3890654266068605,0.02091183397921218,0.01725663571620776
2023-07-13,-1.5095521985897031,0.018305280454482136,0.014614620454634724
2023-07-14,0.1741693461950744,0.02042726209652311,0.01668663361374921
2023-07-17,-0.02006152200080269,0.02408703267580216,0.020061099343060898
2023-07-18,0.21068824827770172,0.024337543214913313,0.020210060796942417
2023-07-19,0.023360587351906048,0.021135187455002914,0.016960960094366918
2023-07-20,0.04003736821032167,0.018985897108528892,0.015037334795657675
2023-07-21,0.39687833511206083,0.020630694846654557,0.0169045733427948
2023-07-24,-0.22256917915157715,0.023585578997672968,0.01982560787634688
2023-07-25,0.023305366893056068,0.023850519338551365,0.020293646387684546
2023-07-26,0.06989981027194503,0.021302567746593025,0.018026163753224876
2023-07-27,-0.16631186801490117,0.01953235838066106,0.016392965209365538
2023-07-28,0.586393016592246,0.020804988109808336,0.017730070633184086
2023-07-31,-0.04637297118250672,0.023189521845406267,0.01974870519151387
2023-08-01,0.10604453870626251,0.023453394589626905,0.020054486985930917
2023-08-02,0.17876059322032845,0.021427290567019964,0.018305628147730613
2023-08-03,0.5881964179498933,0.019970896667406444,0.016415635603085642
2023-08-04,-0.3876478318002641,0.02095365970521031,0.017308132761481982
2023-08-07,0.013191741969520443,0.022876952323758016,0.019429688123681555
2023-08-08,0.4550550682582699,0.023129803845363738,0.019577766554134967
2023-08-09,-0.16281384379923658,0.021519615920849687,0.018169065146364814
2023-08-10,-0.0013164508254615015,0.020322656108359084,0.016739992972756013
2023-08-11,0.34194778720326724,0.021079982657398848,0.01725070018176344
2023-08-14,0.3801035454485957,0.02263047043720276,0.01878829263636858
2023-08-15,0.19586080825226837,0.022866312078266497,0.01882748365315711
2023-08-16,-0.23131556656024177,0.021587430466188925,0.017464783475025433
2023-08-17,0.32981745746660796,0.0206046715921427,0.016253136245783686
2023-08-18,0.003254784533268662,0.021186943716206295,0.016822513277479155
2023-08-21,-0.5500406834825111,0.022436265556199483,0.01790903387783282
2023-08-22,0.26770775379629796,0.02265190052881171,0.018305200609260098
2023-08-23,-0.012405528964487544,0.021636780907296628,0.017449658454292506
2023-08-24,-0.14950963390351069,0.02083066091424969,0.016479125567890676
2023-08-25,-0.3602671015770387,0.02127722782487589,0.01691279738614875
2023-08-28,0.3215434083601254,0.02228338292525049,0.01737252131760951
2023-08-29,-0.21258503401360151,0.022477540469226315,0.0175167101458282
2023-08-30,-0.38674576382288217,0.021672290272470453,0.017001600458677747
2023-08-31,0.12831902082717228,0.021011665448461548,0.01672138179085113
2023-09-01,0.09858044164037238,0.021353219977595178,0.01699040119258341
2023-09-04,0.013131114175046754,0.022163138780821493,0.01758271461360567
2023-09-05,-0.03938817041948539,0.022335840272786525,0.017795713502051738
2023-09-06,0.466277007946414,0.021697482258252954,0.017416869919918632
2023-09-07,0.24839848346189797,0.021156568076925213,0.016856613100038702
2023-09-08,0.03912363067293256,0.02141701821841559,0.017081601737516734
2023-09-11,-0.15643332029722234,0.0220686541829996,0.01783639890670704
2023-09-12,0.13774389198981662,0.02222075364268787,0.018062645147512033
2023-09-13,0.0723679108955988,0.021715033521247904,0.01768265264232258
2023-09-14,0.01823953207042983,0.02127251171304429,0.016962885416881686
2023-09-15,0.27356217025988894,0.021470453302251356,0.01697545935480501
2023-09-18,-0.3182851575186718,0.021994483659349418,0.017670350617103314
2023-09-19,0.2020070376645311,0.022127338738291386,0.01767586596041811
2023-09-20,0.04877414320088036,0.021726969588687875,0.017310958314826944
2023-09-21,-0.1527511456335895,0.021365237345809692,0.016775141859317774
2023-09-22,0.25714471714080034,0.021515111868101584,0.016921792608517634
2023-09-25,-0.21103210934709793,0.02193631954338148,0.017147961313237696
2023-09-26,0.2407600208224947,0.0220515595703893,0.017353467452483683
2023-09-27,0.5712431028886744,0.021734816718786982,0.01747354701900485
2023-09-28,0.49054411669786635,0.021439356954693976,0.016997555496096793
2023-09-29,-0.6101869098850243,0.02155236095927139,0.01724918220929285
2023-10-02,-0.16802378182758648,0.02189075671597052,0.01761336815072823
2023-10-03,0.44018643190057993,0.021990122438066383,0.017923891708844085
2023-10-04,0.6831657643722622,0.021739719397384293,0.017692831306714184
2023-10-05,-0.1984381001152169,0.02149857373828974,0.01700196813712802
2023-10-06,0.2565582707972469,0.021583372445298107,0.017280193695319565
2023-10-09,-0.17913121361397,0.021855105521372542,0.017501958055636868
2023-10-10,0.5665602167852279,0.02194034137088831,0.01764844605956252
2023-10-11,0.17270357457190855,0.021742531068056736,0.017352310444593344
2023-10-12,-0.16222922034545562,0.021545859741314254,0.016799411027028165
2023-10-13,0.29312432294654744,0.021609146420197227,0.016741805516468027
2023-10-16,-0.40027956032784306,0.021827243083283994,0.01695829052583942
2023-10-17,-0.00637917836182611,0.02190002754678604,0.01701656777759668
2023-10-18,0.3393951854066879,0.021743884045492705,0.017102208189528283
2023-10-19,0.5010096750357018,0.021583599050423268,0.016693691735049847
2023-10-20,0.3099892452710806,0.021630533022135547,0.01711458478242164
2023-10-23,0.07568113017153433,0.021805495211850035,0.017049375178287852
2023-10-24,0.03781194857574999,0.021867398502941504,0.016777616790200844
2023-10-25,-0.03779765654529088,0.021744243265287934,0.017015525070177374
2023-10-26,0.059868918578276364,0.02161370317585486,0.016988146185350595
2023-10-27,0.26767438198709304,0.02164825237952468,0.01733379065655467
2023-10-30,-0.10364321608040683,0.021788542666301345,0.017585301347837066
2023-10-31,-0.380419404533594,0.02184100366718775,0.01752009439803368
2023-11-01,-0.5952143198100113,0.02174394750434791,0.01761001754019295
2023-11-02,0.9607129655851532,0.021637703975479542,0.017621441962014376
2023-11-03,-0.3899371069182367,0.02166291256718846,0.018062518679579215
2023-11-06,-1.6157367762659414,0.021775346797399606,0.01850216657712349
2023-11-07,-0.0776506997023696,0.021819663331442626,0.018702836571791323
2023-11-08,0.4727014089595416,0.021743240906398065,0.018373347493361003
2023-11-09,-0.17642748513239104,0.021656828455397684,0.018340127298379142
2023-11-10,0.6256416195728809,0.021675025575752807,0.01839056214965458
2023-11-13,-0.19537215888628667,0.021765090601273452,0.018604742904879724
2023-11-14,-0.10202129694574236,0.02180241868444444,0.01843091338486136
2023-11-15,-2.463777366439013,0.021742297020307496,0.01825795919684203
2023-11-16,1.353313295514047,0.021672058952174635,0.018358581801078768
2023-11-17,-0.08264443529045762,0.02168502137420239,0.017792875090441723
2023-11-20,-0.48852736268174546,0.02175713202150212,0.017321778109089
2023-11-21,-0.11234710970001727,0.021788490934031682,0.017340241929250436
2023-11-22,0.7749279899335049,0.021741237068234585,0.017170484220294855
2023-11-23,0.7192945198458922,0.021684181529868236,0.017310079771865
2023-11-24,-0.7545078791834192,0.021693260191877436,0.017686669497688365
2023-11-27,0.4194901581155319,0.021750966979622702,0.0174929210529326
2023-11-28,-0.600899742930594,0.02177724789264608,0.017962472395924814
2023-11-29,-1.341609284582812,0.021740143776908687,0.018165540074035695
2023-11-30,0.9699193918343285,0.021693824880683384,0.01826267954606708
2023-12-01,0.9236048853605405,0.021700043171090595,0.01824310765173804
2023-12-04,-0.7196427843571884,0.02174620012786955,0.018215117594569626
2023-12-05,0.5344164037495602,0.021768176684899273,0.01870615430064315
2023-12-06,-0.4052886232633002,0.021739071805702285,0.018554545578287677
2023-12-07,0.14879989648703962,0.02170149157738124,0.0185137415768746
2023-12-08,0.12919896640826156,0.02170562155167724,0.018940187223210586
2023-12-11,0.38838835685484074,0.021742521727810018,0.01905607007292878
2023-12-12,0.5578321846633427,0.02176086147246609,0.01910503566195915
2023-12-13,-0.4984981146545664,0.021738055571414977,0.019070946555085927
2023-12-14,-1.8883679105915596,0.02170758316894815,0.019535324952060437
2023-12-15,1.2635024549918272,0.02171020454900962,0.01936708589258295
2023-12-18,-1.197311839361903,0.02173968938540301,0.018962971851114247
2023-12-19,1.1228347431788466,0.021754965287306013,0.01865425762594551
2023-12-20,0.003879861785915928,0.021737115087625075,0.0182108682139632
2023-12-21,0.40763506955678874,0.021712420322605085,0.018597205449499797
2023-12-22,-0.5026420930532294,0.021713966080820282,0.01856651347679468
2023-12-25,-0.19948060030764436,0.02173751363353659,0.01860456800842513
2023-12-26,0.3296719105703616,0.021750215226053107,0.01897833335140239
2023-12-27,-0.38809831824062613,0.02173626029484858,0.01890312649861862
2023-12-28,-0.17532467532467289,0.021716258982097388,0.018966943519090892
2023-12-29,0.33825538281402334,0.021717050488108722,0.019107969620266882
2024-01-01,-0.27163948541328864,0.0217358465606443,0.01893978638780335
2024-01-02,-0.0006475247351311886,0.02174639039205337,0.018777857660296802
2024-01-03,0.7475784957420517,0.021735494247760594,0.018399450452189863
2024-01-04,0.36778939217962936,0.021719303323850327,0.018376811982095533
2024-01-05,-0.2828672452587555,0.021719577383221358,0.01793865150396642
2024-01-08,-0.21597575913867573,0.021734572849240717,0.01780857694801372
2024-01-09,0.11629785172024842,0.02174331208174725,0.01803653321643968
2024-01-10,0.2516859733471044,0.02173481544045695,0.017386503867189967
2024-01-11,0.1319643374424695,0.02172171614048547,0.01699299794537491
2024-01-12,0.009643201542908209,0.021721645745125272,0.016635087805476644
2024-01-15,-0.3426207995853803,0.02173360271970309,0.01611995624969281
2024-01-16,0.2760707734422496,0.021740835802892183,0.016386703765282368
2024-01-17,0.5081693040010382,0.02173421948473002,0.01628015001560594
2024-01-18,-0.006399999999995298,0.021723627158447254,0.015869808894588697
2024-01-19,-0.06976696508576019,0.021723337368766527,0.015592273687670688
2024-01-22,-0.07749652328955525,0.02173286637919295,0.015376137650332335
2024-01-23,0.3493365809883908,0.021738844786835975,0.015211255618436403
2024-01-24,0.38005812653700843,0.02173370030534478,0.014168052476020772
2024-01-25,-0.0031816735602929747,0.02172513969747779,0.013298741658613653
2024-01-26,0.594991886474272,0.02172471976274989,0.012424676887638788
2024-01-29,-0.2555692726783909,0.021732309658721558,0.01180362870235788
2024-01-30,0.3830664915482007,0.021737244718469054,0.01116541940043059
2024-01-31,-0.27167045741723905,0.021733250976993825,0.010871285149349954
2024-02-01,-0.10136205258156616,0.02172633599985122,0.010733807129149429
2024-02-02,-0.27268691736952455,0.02172584857772477,0.010285213850246742
2024-02-05,0.007631917286654577,0.021731890587379912,0.010022070108225326
2024-02-06,-0.09982829186074849,0.02173595945791941,0.009947156305179408
2024-02-07,0.13684244025076175,0.02173286429737612,0.009721619404302086
2024-02-08,-0.5466217504608184,0.02172728149295246,0.009793408085409756
2024-02-09,0.08499907130758988,0.02172676963699155,0.009584961700859596
2024-02-12,-0.39782000002868134,0.021731576705160738,0.009302852498176695
2024-02-13,-0.11860494935248544,0.021734927569430903,0.009364231278103426
2024-02-14,0.5263326807663837,0.021732533167645906,0.0093779552761173
2024-02-15,-0.6921456477668175,0.02172802819697441,0.009149397377057684
2024-02-16,0.7644803518993104,0.021727520631030662,0.009361659766510589
2024-02-19,-0.2769294960758062,0.021731342957376717,0.009604042232989548
2024-02-20,0.034554539497966275,0.021734099506780326,0.009618081755384623
2024-02-21,0.17270052449789297,0.021732250833726076,0.009261617110884336
2024-02-22,-0.12132047761956866,0.021728617447798363,0.008805042441372982
2024-02-23,-0.345224395857302,0.021728132528911984,0.00876909555281297
2024-02-26,-0.012191369162173338,0.021731170046642656,0.008785028162911768
2024-02-27,0.33619951070684717,0.021733435332361672,0.009087105743173573
2024-02-28,0.09271989001502501,0.02173201102843625,0.00919528972437722
2024-02-29,0.3782035093113034,0.02172908207156154,0.009258448348719802
2024-03-01,-0.05218998746557846,0.021728630751828012,0.00929507018671399
2024-03-04,-0.07704794558711647,0.02173104314450689,0.009461896404070337
2024-03-05,0.47221564966899443,0.021732902869790578,0.009631392330139661
2024-03-06,-0.09197006215907466,0.021731808044085702,0.009317591048846444
2024-03-07,-0.530108243659333,0.021729448120424207,0.008776858690509256
2024-03-08,-0.2999744702578466,0.021729036147247093,0.008889279241214531
2024-03-11,-0.5422200583349301,0.021730950885496328,0.009115246907851884
2024-03-12,-0.11778740702453883,0.021732476208460506,0.009236052300882515
2024-03-13,0.18043562314731254,0.021731636757377177,0.009248107942167311
2024-03-14,0.18011063939276095,0.021729736257352007,0.009234924469150675
2024-03-15,0.35957364838834494,0.021729365796323716,0.00949568009423822
2024-03-18,0.059499710092780767,0.02173088458270159,0.00998721425325003
2024-03-19,0.6630744125860399,0.02173213449365879,0.009662861684928189
2024-03-20,-0.1588007368354183,0.021731492622578882,0.009681562452400469
2024-03-21,-0.1972261101921391,0.021729962860296347,0.009728389752159693
2024-03-22,0.23267673870084327,0.02172963368214561,0.009815102913155092
2024-03-25,0.5030661708589124,0.021730837616965367,0.009745382908627583
2024-03-26,-0.11769968128513275,0.021731860948239413,0.009714168508981314
2024-03-27,0.27876330461227283,0.02173137164449881,0.009413867842020498
2024-03-28,0.30957796310335794,0.021730140902155783,0.009599615939015295
2024-03-29,0.0,0.021729851242055523,0.00970732337599002
2024-04-01,-0.18265415380739336,0.021730804961958047,0.009774364677109834
2024-04-02,0.617111336998355,0.021731642081954158,0.00964947418085543
2024-04-03,0.05769666887323055,0.021731270339491463,0.009362186167540646
2024-04-04,-0.11908492635537282,0.021730280651664227,0.009187111801421136
2024-04-05,-0.19766566265060348,0.021730027823575276,0.009270677073725003
2024-04-08,-0.14775692414096264,0.021730782815493857,0.009039320403017317
2024-04-09,0.23298280964674234,0.021731467052780434,0.009259221210562035
2024-04-10,-0.16145367076579875,0.02173118569027344,0.009231537543942129
2024-04-11,0.6663629048437869,0.021730390231335845,0.009248473535502639
2024-04-12,0.05500496668418009,0.021730171060301798,0.00915637659851505
2024-04-15,0.6497157493596584,0.02173076831380597,0.009107004670600802
2024-04-16,-0.22344981689529364,0.021731327151292692,0.0090140745540799
2024-04-17,1.4755844187402722,0.021731115098515965,0.00894938610813997
2024-04-18,-0.40583241083274046,0.02173047606136716,0.009076086806618339
2024-04-19,-0.16003939431245007,0.021730287181467065,0.009016257891685017
2024-04-22,-0.059803916846490335,0.021730759310516108,0.009484178516062487
2024-04-23,0.22023155489188095,0.021731215384585334,0.00952493198661275
2024-04-24,-0.6512360254062544,0.0217310563378605,0.009389374470022593
2024-04-25,0.494416449126045,0.021730543212601976,0.009832130843410329
2024-04-26,-0.11097410604192781,0.0217303812665907,0.010304253750857459
2024-04-29,0.006172077521293673,0.02173075420598537,0.010190182046993079
2024-04-30,0.2653829537739849,0.021731126140696843,0.009908473137659867
2024-05-01,0.16619475563215413,0.021731007509047492,0.009610154330844386
2024-05-02,-0.5075868578319875,0.021730595687022732,0.009297035121908711
2024-05-03,-0.5768874664710766,0.021730457454746575,0.009383939228778691
2024-05-06,-0.12424675405354746,0.021730751815841623,0.009853294204578825
2024-05-07,-0.26746283510604707,0.021731054918095925,0.009777838872001031
2024-05-08,0.24323312959959598,0.021730966998165527,0.009859956933086791
2024-05-09,0.006221613886636668,0.02173063664051471,0.009516293576981402
2024-05-10,-0.2737339803409178,0.021730519116361785,0.009213140450854945
2024-05-13,0.049906425452284076,0.021730751269922917,0.00926656509326524
2024-05-14,0.5175208878912541,0.021730998107723984,0.009323228658668789
2024-05-15,-0.11785869362942458,0.021730933438548133,0.008784791554817244
2024-05-16,-1.1675568252391022,0.0217306685596747,0.008803869314496001
2024-05-17,0.10556619760901942,0.021730568994122408,0.00926799493684139
2024-05-20,0.17073967186818084,0.021730751934795393,0.008945799636988654
2024-05-21,0.45745080837198415,0.02173095281747003,0.008726783018082575
2024-05-22,-0.16218576508015836,0.021730905676515633,0.008886313343675668
2024-05-23,0.22305651554201944,0.021730693402056012,0.008689450444940839
2024-05-24,0.33851268352591557,0.021730609318436074,0.00886506222766726
2024-05-27,-0.35414725069897734,0.021730753354510118,0.009161794319530774
2024-05-28,0.2057613168724215,0.021730916730886805,0.0099243821276487
2024-05-29,0.2862298550183606,0.021730882740938526,0.010403080537342888
2024-05-30,0.7141503342743771,0.02173071270733917,0.010267511102555634
2024-05-31,-0.025256186652722334,0.021730641901962874,0.009638803147249339
2024-06-03,0.0924328321419754,0.02173075520544326,0.00959378269611871
2024-06-04,-0.24625992735332058,0.021730887993524066,0.01001784327561616
2024-06-05,0.45053385175584104,0.021730863816457703,0.010106473557072594
2024-06-06,0.23961661341853624,0.021730727685397126,0.010436775332098462
2024-06-07,-0.44927860672694386,0.021730668216944124,0.010317435793579008
2024-06-10,0.17424163940464865,0.02173075726198799,0.010473878066417044
2024-06-11,0.25814382298710026,0.021730865121525302,0.010309573032599464
2024-06-12,-0.04045861558974462,0.021730848220112,0.010528773632766875
2024-06-13,-0.4624258762044975,0.02173073928600968,0.011207271030012976
2024-06-14,0.34504004929143406,0.021730689458407972,0.011271696664251898
2024-06-17,1.1905955460211226,0.02173075937058877,0.01100580413218688
2024-06-18,-0.005463568369090677,0.02173084692816305,0.010473967732592106
2024-06-19,-0.6068329388919214,0.02173083538107868,0.010631921532678563
2024-06-20,0.011602604707250386,0.021730748254012108,0.010161161671530246
2024-06-21,0.6776184297141885,0.021730706595790916,0.010151449159694247
2024-06-24,-0.296511556987078,0.021730761430173058,0.00990166088095202
2024-06-25,-0.297393362677123,0.021730832464820875,0.01010805339348985
2024-06-26,0.0420906959785361,0.021730824823215113,0.010233773368134604
2024-06-27,0.2012072434607548,0.02173075517288983,0.010315910630148053
2024-06-28,-0.3626603953693519,0.02173072041506631,0.009998333058606215
2024-07-01,-0.1917651326211467,0.021730763377475315,0.009838798554467731
2024-07-02,0.2875848987333951,0.021730820973604195,0.009937181462734215
2024-07-03,0.0061012812690774965,0.02173081615009085,0.009506802232942736
2024-07-04,-0.3111463608077569,0.021730760499213905,0.009675994902228088
2024-07-05,-0.07037943696450721,0.0217307315531005,0.00966790629055396
2024-07-08,-0.5113758152922809,0.021730765176091103,0.009530929324302582
2024-07-09,0.1982160376269526,0.021730811849307082,0.009266625672649405
2024-07-10,-0.0012299124548365015,0.021730809032212087,0.009169909662793466
2024-07-11,-0.48534742274375375,0.021730764589820754,0.009634089476977241
2024-07-12,-0.5803185578466485,0.02173074052565052,0.010140200116562387
2024-07-15,0.024838549428718437,0.02173076680836559,0.010377174420033698
2024-07-16,0.5401042960019975,0.021730804608902775,0.010130592414877258
2024-07-17,-0.13584439641864954,0.0217308031961605,0.010108024124829477
2024-07-18,-0.21641006615964464,0.02173076772324773,0.010451321650371277
2024-07-19,0.29123807163218274,0.021730747750164467,0.010369095696271854
2024-07-22,0.12974976830397722,0.021730768269427755,0.010280461757012346
2024-07-23,0.08762307363012756,0.021730798867081465,0.010735045757626356
2024-07-24,0.011096069504867856,0.021730798415392116,0.011147690124362186
2024-07-25,0.14794723215385552,0.021730770116624512,0.01189235573816029
2024-07-26,0.5650609669303197,0.021730753564336812,0.011265313223996674
2024-07-29,-0.3354172859418747,0.02173076956284212,0.010780149276675453
2024-07-30,0.11484490150770466,0.02173079431664638,0.01086560425024919
2024-07-31,0.16439883181760262,0.021730794502467194,0.011370127020448723
2024-08-01,-0.4501332026824234,0.02173077193897222,0.011000981273762925
2024-08-02,0.15995078437403,0.02173075824119923,0.010647962792597984
2024-08-05,-1.652232663841291,0.021730770697473974,0.010019338098942728
2024-08-06,1.2240819385460844,0.021730790712810963,0.009605102107800453
2024-08-07,-0.34365865814721674,0.021730791302507383,0.009181174906080228
2024-08-08,-0.8005039916976764,0.021730773321664777,0.009734035640335526
2024-08-09,-0.2746052549460143,0.021730762001385896,0.010499672990551202
2024-08-12,-0.3817510482508335,0.021730771685260043,0.010986473808305964
2024-08-13,0.19537384957279968,0.021730787860627054,0.01104774213808286
2024-08-14,-1.2546138294689646,0.021730788687700602,0.01005481805884299
2024-08-15,-0.8222744301225493,0.021730774366650423,0.009964537159893355
2024-08-16,0.8675053618873774,0.021730765023096142,0.009585733779533444
2024-08-19,-0.4569977784830259,0.021730772539650393,0.009940357267533732
2024-08-20,-1.0202129694573792,0.02173078560492483,0.011057410735995445
2024-08-21,-0.5218063518649729,0.02173078655269695,0.011088038226633793
2024-08-22,0.27198549410698547,0.02173077515290659,0.010639920970067197
2024-08-23,1.5790493412554785,0.021730767450181824,0.010472276135234219
2024-08-26,-2.23352388776743,0.021730773274544292,0.010411029805186801
2024-08-27,0.5553638697409546,0.021730783822266647,0.010934905575840065
2024-08-28,0.029102480266463004,0.02173078481075952,0.01118313755808065
2024-08-29,-0.17520808722647496,0.021730775741502617,0.01054159624652562
2024-08-30,0.031086817924230736,0.02173076939870847,0.010647973950107224
2024-09-02,0.5192698923048411,0.02173077390358631,0.010519027531303803
2024-09-03,-0.031564512882442664,0.021730782414514895,0.010330445083517905
2024-09-04,0.0824787312722286,0.021730783390552944,0.009790462436826176
2024-09-05,-0.5697583694891595,0.021730776179566286,0.010101549562051199
2024-09-06,-0.17741310722320103,0.02173077096227515,0.01015312564555514
2024-09-09,-0.07783615489395102,0.021730774439722322,0.010253065623194002
2024-09-10,0.33625319498540307,0.02173078130369273,0.010602853031803042
2024-09-11,0.20832381682742707,0.021730782233468894,0.010859144620887641
2024-09-12,-0.3357221253793008,0.021730776503388075,0.010773708671037344
2024-09-13,-0.11854508445617862,0.021730772216325408,0.011088023890262252
2024-09-16,-0.16668198348076535,0.021730774894940533,0.010923613675522484
2024-09-17,-0.05197167543689041,0.02173078042787992,0.010930066754645935
2024-09-18,-0.259993500162492,0.021730781291402754,0.010870427583135542
2024-09-19,-0.2919505030140157,0.02173077674084766,0.01091555585586889
2024-09-20,-0.670583290595983,0.02173077322163866,0.0111637833304076
2024-09-23,-0.286884840340873,0.02173077528014195,0.011524848906540989
2024-09-24,0.1326356696251807,0.021730779737937016,0.011487780206608338
2024-09-25,-0.3492793731712074,0.021730780524908302,0.011405575012563465
2024-09-26,0.5317099463794994,0.0217307769133083,0.011221814937733807
2024-09-27,-0.8650462125448177,0.02173077402715629,0.011115428005206044
2024-09-30,0.3185136031851332,0.021730775605099444,0.011283065783934836
