Date,OIL_Returns,GOLD_Returns,USDIDR_Returns,SP500_Returns,IHSG_Returns,VIX_Returns,CPI,BI_rate,US_rate,CPI_Lag_1,CPI_Lag_3,CPI_Lag_5,CPI_Lag_10,BI_rate_Lag_1,BI_rate_Lag_3,BI_rate_Lag_5,BI_rate_Lag_10,US_rate_Lag_1,US_rate_Lag_3,US_rate_Lag_5,US_rate_Lag_10,OIL_Returns_Lag_1,OIL_Returns_Lag_3,OIL_Returns_Lag_5,OIL_Returns_Lag_10,GOLD_Returns_Lag_1,GOLD_Returns_Lag_3,GOLD_Returns_Lag_5,GOLD_Returns_Lag_10,SP500_Returns_Lag_1,SP500_Returns_Lag_3,SP500_Returns_Lag_5,SP500_Returns_Lag_10,IHSG_Returns_Lag_1,IHSG_Returns_Lag_3,IHSG_Returns_Lag_5,IHSG_Returns_Lag_10,VIX_Returns_Lag_1,VIX_Returns_Lag_3,VIX_Returns_Lag_5,VIX_Returns_Lag_10,USDIDR_Returns_Lag_1,USDIDR_Returns_Lag_3,USDIDR_Returns_Lag_5,USDIDR_Returns_Lag_10,ARIMA_Pred,Residual
2010-02-01,2.1127739448795424,1.9667635113688853,0.06919341216216068,1.4266108894671836,-0.8904180558407804,-8.245331508724341,5.13420639015885,6.5,0.13,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.11,0.11,0.11,0.11,-1.0184682322328054,-1.3920504996278282,0.9659259617115667,0.0,-0.0553687337998543,-1.2296201566444842,0.5508630434241768,0.0,-0.9829173828039273,0.48801522109449547,0.45980980127011684,0.0,-0.3347555730693452,-0.537574081907044,-0.47809777022704836,-0.17159102343936583,3.750532297368925,-5.74338041234469,-6.957157289218241,0.0,-0.8037597385793682,0.21322074833611815,0.8652618540313961,-1.0416060246883685,0.6047719774501932,-0.5355785652880325
2010-02-02,3.7619280401415045,1.1862695831480918,0.6190290206713023,1.297294837718499,-0.28203877870442984,-4.913681287533778,5.13420639015885,6.5,0.13,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.13,0.11,0.11,0.11,2.1127739448795424,-0.04072048329373246,-0.7308039279114498,1.3076880039312844,1.9667635113688853,-0.07377801642500792,0.24653701265220374,0.8494802047013694,1.4266108894671836,-1.1817740959567224,-0.42031995736809824,1.2499626599363545,-0.8904180558407804,2.1450484838878126,-0.748504218019197,0.8901686199092707,-8.245331508724341,2.54969822018154,-3.384496715922447,-1.842545653364358,0.06919341216216068,-0.7978765678716138,0.6437802642998758,1.0947447460295745,0.7365692575381397,-0.11754023686683746
2010-02-03,-0.3237083893996129,-0.5369607901294149,0.5465004562646092,-0.547431142933863,0.9416843603089475,0.5586631368284634,5.13420639015885,6.5,0.13,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.13,0.11,0.11,0.11,3.7619280401415045,-1.0184682322328054,-1.3920504996278282,-1.7716957174880088,1.1862695831480918,-0.0553687337998543,-1.2296201566444842,-2.404132975137585,1.297294837718499,-0.9829173828039273,0.48801522109449547,-1.0597829662970737,-0.28203877870442984,-0.3347555730693452,-0.537574081907044,0.04482682011999195,-4.913681287533778,3.750532297368925,-5.74338041234469,6.257112549735644,0.6190290206713023,-0.8037597385793682,0.21322074833611815,0.7042291521032418,0.15525535664087256,0.39124509962373666
2010-02-04,-4.988313587725102,-4.408853601189467,0.23813918565909198,-3.1140677888039425,-0.43496246701645314,20.740738255169845,5.13420639015885,6.5,0.13,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.13,0.13,0.11,0.11,-0.3237083893996129,2.1127739448795424,-0.04072048329373246,-1.9840258451873871,-0.5369607901294149,1.9667635113688853,-0.07377801642500792,-0.8630852499165398,-0.547431142933863,1.4266108894671836,-1.1817740959567224,-1.8944903389788381,0.9416843603089475,-0.8904180558407804,2.1450484838878126,-1.0829041757405289,0.5586631368284634,-8.245331508724341,2.54969822018154,19.218415920438648,0.5465004562646092,0.06919341216216068,-0.7978765678716138,-1.204419528454892,-0.6416437835738428,0.8797829692329348
2010-02-05,-2.66611562006408,-0.960097233413848,0.8650269564072,0.2897118921960873,-2.8629986811551267,0.1150333080263577,5.13420639015885,6.5,0.13,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.13,0.13,0.11,0.11,-4.988313587725102,3.7619280401415045,-1.0184682322328054,-2.024186223006552,-4.408853601189467,1.1862695831480918,-0.0553687337998543,-1.2242677607497088,-3.1140677888039425,1.297294837718499,-0.9829173828039273,-2.2140988764300484,-0.43496246701645314,-0.28203877870442984,-0.3347555730693452,-1.0628523319483163,20.740738255169845,-4.913681287533778,3.750532297368925,22.631337694569687,0.23813918565909198,0.6190290206713023,-0.8037597385793682,0.6207121855602793,-0.7181164858830305,1.5831434422902304
2010-02-08,0.9832798486252736,1.2830261002164667,0.17321734351802842,-0.886329049344714,-1.7230919836294767,1.5319785874370995,5.13420639015885,6.5,0.13,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.13,0.13,0.13,0.11,-2.66611562006408,-0.3237083893996129,2.1127739448795424,0.9659259617115667,-0.960097233413848,-0.5369607901294149,1.9667635113688853,0.5508630434241768,0.2897118921960873,-0.547431142933863,1.4266108894671836,0.45980980127011684,-2.8629986811551267,0.9416843603089475,-0.8904180558407804,-0.47809777022704836,0.1150333080263577,0.5586631368284634,-8.245331508724341,-6.957157289218241,0.8650269564072,0.5465004562646092,0.06919341216216068,0.8652618540313961,-0.6186754064361003,0.7918927499541287
2010-02-09,2.5872870025637873,1.0321854653276619,-1.5309209269070534,1.3040132316577413,0.5620270252677972,-1.9238031855096316,5.13420639015885,6.5,0.13,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.13,0.13,0.13,0.11,0.9832798486252736,-4.988313587725102,3.7619280401415045,-0.7308039279114498,1.2830261002164667,-4.408853601189467,1.1862695831480918,0.24653701265220374,-0.886329049344714,-3.1140677888039425,1.297294837718499,-0.42031995736809824,-1.7230919836294767,-0.43496246701645314,-0.28203877870442984,-0.748504218019197,1.5319785874370995,20.740738255169845,-4.913681287533778,-3.384496715922447,0.17321734351802842,0.23813918565909198,0.6190290206713023,0.6437802642998758,-0.019423376212079048,-1.5114975506949744
2010-02-10,1.0440632448358134,-0.08357967721374093,-0.26660900263639764,-0.22325735201887964,-0.24291585327760323,-2.3076937748835458,5.13420639015885,6.5,0.13,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.13,0.13,0.13,0.11,2.5872870025637873,-2.66611562006408,-0.3237083893996129,-1.3920504996278282,1.0321854653276619,-0.960097233413848,-0.5369607901294149,-1.2296201566444842,1.3040132316577413,0.2897118921960873,-0.547431142933863,0.48801522109449547,0.5620270252677972,-2.8629986811551267,0.9416843603089475,-0.537574081907044,-1.9238031855096316,0.1150333080263577,0.5586631368284634,-5.74338041234469,-1.5309209269070534,0.8650269564072,0.5465004562646092,0.21322074833611815,0.7500801471559114,-1.0166891497923092
2010-02-11,1.0198633527463752,1.710345929412549,0.16854781941519903,0.9680437561949251,0.9790138703544615,-5.669293526315977,5.13420639015885,6.5,0.13,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.13,0.13,0.13,0.11,1.0440632448358134,0.9832798486252736,-4.988313587725102,-0.04072048329373246,-0.08357967721374093,1.2830261002164667,-4.408853601189467,-0.07377801642500792,-0.22325735201887964,-0.886329049344714,-3.1140677888039425,-1.1817740959567224,-0.24291585327760323,-1.7230919836294767,-0.43496246701645314,2.1450484838878126,-2.3076937748835458,1.5319785874370995,20.740738255169845,2.54969822018154,-0.26660900263639764,0.17321734351802842,0.23813918565909198,-0.7978765678716138,0.48750691396553514,-0.3189590945503361
2010-02-12,-1.5276322323681701,-0.42953311840686625,-0.06858891470000739,-0.2744592819371894,1.0521694862086761,-5.1335542121678674,5.13420639015885,6.5,0.13,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.13,0.13,0.13,0.11,1.0198633527463752,2.5872870025637873,-2.66611562006408,-1.0184682322328054,1.710345929412549,1.0321854653276619,-0.960097233413848,-0.0553687337998543,0.9680437561949251,1.3040132316577413,0.2897118921960873,-0.9829173828039273,0.9790138703544615,0.5620270252677972,-2.8629986811551267,-0.3347555730693452,-5.669293526315977,-1.9238031855096316,0.1150333080263577,3.750532297368925,0.16854781941519903,-1.5309209269070534,0.8650269564072,-0.8037597385793682,0.3341251239389078,-0.4027140386389152
2010-02-15,0.0,0.0,0.22630081333596674,0.0,-0.6582448096093207,0.0,5.13420639015885,6.5,0.13,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.13,0.13,0.13,0.13,-1.5276322323681701,1.0440632448358134,0.9832798486252736,2.1127739448795424,-0.42953311840686625,-0.08357967721374093,1.2830261002164667,1.9667635113688853,-0.2744592819371894,-0.22325735201887964,-0.886329049344714,1.4266108894671836,1.0521694862086761,-0.24291585327760323,-1.7230919836294767,-0.8904180558407804,-5.1335542121678674,-2.3076937748835458,1.5319785874370995,-8.245331508724341,-0.06858891470000739,-0.26660900263639764,0.17321734351802842,0.06919341216216068,0.23574508222949772,-0.009444268893530977
2010-02-16,3.8850735053544083,2.735204114559431,-0.555382834809004,1.8000748645548459,1.6305633376228812,-2.1117446190194844,5.13420639015885,6.5,0.13,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.13,0.13,0.13,0.13,0.0,1.0198633527463752,2.5872870025637873,3.7619280401415045,0.0,1.710345929412549,1.0321854653276619,1.1862695831480918,0.0,0.9680437561949251,1.3040132316577413,1.297294837718499,-0.6582448096093207,0.9790138703544615,0.5620270252677972,-0.28203877870442984,0.0,-5.669293526315977,-1.9238031855096316,-4.913681287533778,0.22630081333596674,0.16854781941519903,-1.5309209269070534,0.6190290206713023,-0.3419555246231281,-0.21342731018587585
2010-02-17,0.41553004278345185,0.017863947391427715,1.1589408497120202,0.42379594555796984,0.892527579321678,-2.382025557957357,5.13420639015885,6.5,0.13,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.13,0.13,0.13,0.13,3.8850735053544083,-1.5276322323681701,1.0440632448358134,-0.3237083893996129,2.735204114559431,-0.42953311840686625,-0.08357967721374093,-0.5369607901294149,1.8000748645548459,-0.2744592819371894,-0.22325735201887964,-0.547431142933863,1.6305633376228812,1.0521694862086761,-0.24291585327760323,0.9416843603089475,-2.1117446190194844,-5.1335542121678674,-2.3076937748835458,0.5586631368284634,-0.555382834809004,-0.06858891470000739,-0.26660900263639764,0.5465004562646092,0.021988889460024995,1.136951960251995
2010-02-18,2.2371598171155416,-0.13398838767306742,1.0552539139478956,0.6584742448973557,-0.8253948496693142,-5.0184170674338,5.13420639015885,6.5,0.13,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.13,0.13,0.13,0.13,0.41553004278345185,0.0,1.0198633527463752,-4.988313587725102,0.017863947391427715,0.0,1.710345929412549,-4.408853601189467,0.42379594555796984,0.0,0.9680437561949251,-3.1140677888039425,0.892527579321678,-0.6582448096093207,0.9790138703544615,-0.43496246701645314,-2.382025557957357,0.0,-5.669293526315977,20.740738255169845,1.1589408497120202,0.22630081333596674,0.16854781941519903,0.23813918565909198,-0.25146468962477375,1.3067186035726692
2010-02-19,0.9486466268154858,0.2951743137857843,-2.185305097403878,0.21866220422972482,-0.2210196928307928,-2.9568527766254293,5.13420639015885,6.5,0.13,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.13,0.13,0.13,0.13,2.2371598171155416,3.8850735053544083,-1.5276322323681701,-2.66611562006408,-0.13398838767306742,2.735204114559431,-0.42953311840686625,-0.960097233413848,0.6584742448973557,1.8000748645548459,-0.2744592819371894,0.2897118921960873,-0.8253948496693142,1.6305633376228812,1.0521694862086761,-2.8629986811551267,-5.0184170674338,-2.1117446190194844,-5.1335542121678674,0.1150333080263577,1.0552539139478956,-0.555382834809004,-0.06858891470000739,0.8650269564072,-0.5316508824072333,-1.6536542149966444
2010-02-22,0.438549197121163,-0.7758916314397735,-0.11299799594607363,-0.10458578339902491,0.38707490769729347,-0.3996000093747787,5.13420639015885,6.5,0.13,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.13,0.13,0.13,0.13,0.9486466268154858,0.41553004278345185,0.0,0.9832798486252736,0.2951743137857843,0.017863947391427715,0.0,1.2830261002164667,0.21866220422972482,0.42379594555796984,0.0,-0.886329049344714,-0.2210196928307928,0.892527579321678,-0.6582448096093207,-1.7230919836294767,-2.9568527766254293,-2.382025557957357,0.0,1.5319785874370995,-2.185305097403878,1.1589408497120202,0.22630081333596674,0.17321734351802842,0.5932800554599998,-0.7062780514060735
2010-02-23,-1.6217602200189418,-0.8898098715891867,0.6475064709087652,-1.210280959693144,0.7560641134903623,7.171515882024848,5.13420639015885,6.5,0.13,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.13,0.13,0.13,0.13,0.438549197121163,2.2371598171155416,3.8850735053544083,2.5872870025637873,-0.7758916314397735,-0.13398838767306742,2.735204114559431,1.0321854653276619,-0.10458578339902491,0.6584742448973557,1.8000748645548459,1.3040132316577413,0.38707490769729347,-0.8253948496693142,1.6305633376228812,0.5620270252677972,-0.3996000093747787,-5.0184170674338,-2.1117446190194844,-1.9238031855096316,-0.11299799594607363,1.0552539139478956,-0.555382834809004,-1.5309209269070534,0.20523943586697385,0.4422670350417914
2010-02-24,1.4455990119518258,-0.5622518768851004,0.11239804127178843,0.972045942422195,-0.16389754097935194,-5.147404484188067,5.13420639015885,6.5,0.13,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.13,0.13,0.13,0.13,-1.6217602200189418,0.9486466268154858,0.41553004278345185,1.0440632448358134,-0.8898098715891867,0.2951743137857843,0.017863947391427715,-0.08357967721374093,-1.210280959693144,0.21866220422972482,0.42379594555796984,-0.22325735201887964,0.7560641134903623,-0.2210196928307928,0.892527579321678,-0.24291585327760323,7.171515882024848,-2.9568527766254293,-2.382025557957357,-2.3076937748835458,0.6475064709087652,-2.185305097403878,1.1589408497120202,-0.26660900263639764,0.2582303031719979,-0.14583226190020948
2010-02-25,-2.287502288818355,1.0305562086753373,-0.18283855021873352,-0.2081040179913507,-1.1779029703800625,-0.838678206486343,5.13420639015885,6.5,0.13,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.13,0.13,0.13,0.13,1.4455990119518258,0.438549197121163,2.2371598171155416,1.0198633527463752,-0.5622518768851004,-0.7758916314397735,-0.13398838767306742,1.710345929412549,0.972045942422195,-0.10458578339902491,0.6584742448973557,0.9680437561949251,-0.16389754097935194,0.38707490769729347,-0.8253948496693142,0.9790138703544615,-5.147404484188067,-0.3996000093747787,-5.0184170674338,-5.669293526315977,0.11239804127178843,-0.11299799594607363,1.0552539139478956,0.16854781941519903,0.4170245229263262,-0.5998630731450597
2010-02-26,1.9061091570499622,0.9478244752838982,0.051416194479791955,0.14053791778985136,0.0,-2.985076468072456,5.13420639015885,6.5,0.13,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.13,0.13,0.13,0.13,-2.287502288818355,-1.6217602200189418,0.9486466268154858,-1.5276322323681701,1.0305562086753373,-0.8898098715891867,0.2951743137857843,-0.42953311840686625,-0.2081040179913507,-1.210280959693144,0.21866220422972482,-0.2744592819371894,-1.1779029703800625,0.7560641134903623,-0.2210196928307928,1.0521694862086761,-0.838678206486343,7.171515882024848,-2.9568527766254293,-5.1335542121678674,-0.18283855021873352,0.6475064709087652,-2.185305097403878,-0.06858891470000739,-0.41480807747475806,0.46622427195455
2010-03-01,-1.2051301402636216,-0.044710719678853206,0.48286519673448325,1.015850827289455,0.22129350382307234,-1.2307680570162072,5.13420639015885,6.5,0.16,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.13,0.13,0.13,0.13,1.9061091570499622,1.4455990119518258,0.438549197121163,0.0,0.9478244752838982,-0.5622518768851004,-0.7758916314397735,0.0,0.14053791778985136,0.972045942422195,-0.10458578339902491,0.0,0.0,-0.16389754097935194,0.38707490769729347,-0.6582448096093207,-2.985076468072456,-5.147404484188067,-0.3996000093747787,0.0,0.051416194479791955,0.11239804127178843,-0.11299799594607363,0.22630081333596674,-0.3135114313709315,0.7963766281054148
2010-03-02,1.2452393836534847,1.7087112857045783,-2.1384878914819105,0.23304422719907514,0.8579221347427834,-1.0384255480928806,5.13420639015885,6.5,0.16,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.16,0.13,0.13,0.13,-1.2051301402636216,-2.287502288818355,-1.6217602200189418,3.8850735053544083,-0.044710719678853206,1.0305562086753373,-0.8898098715891867,2.735204114559431,1.015850827289455,-0.2081040179913507,-1.210280959693144,1.8000748645548459,0.22129350382307234,-1.1779029703800625,0.7560641134903623,1.6305633376228812,-1.2307680570162072,-0.838678206486343,7.171515882024848,-2.1117446190194844,0.48286519673448325,-0.18283855021873352,0.6475064709087652,-0.555382834809004,-0.10852542527341932,-2.029962466208491
2010-03-03,1.4934769538761605,0.5101527516284232,-0.3821761295743298,0.04292016020615019,-0.36877543397301205,-1.206713266951076,5.13420639015885,6.5,0.16,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.16,0.13,0.13,0.13,1.2452393836534847,1.9061091570499622,1.4455990119518258,0.41553004278345185,1.7087112857045783,0.9478244752838982,-0.5622518768851004,0.017863947391427715,0.23304422719907514,0.14053791778985136,0.972045942422195,0.42379594555796984,0.8579221347427834,0.0,-0.16389754097935194,0.892527579321678,-1.0384255480928806,-2.985076468072456,-5.147404484188067,-2.382025557957357,-2.1384878914819105,0.051416194479791955,0.11239804127178843,1.1589408497120202,1.0692933657919943,-1.451469495366324
2010-03-04,-0.8161291451634911,-0.8838694335796204,1.9629981503664906,0.37361180334851696,-0.05625624620282377,-0.5841774338675276,5.13420639015885,6.5,0.16,5.13420639015885,5.13420639015885,5.13420639015885,5.13420639015885,6.5,6.5,6.5,6.5,0.16,0.16,0.13,0.13,1.4934769538761605,-1.2051301402636216,-2.287502288818355,2.2371598171155416,0.5101527516284232,-0.044710719678853206,1.0305562086753373,-0.13398838767306742,0.04292016020615019,1.015850827289455,-0.2081040179913507,0.6584742448973557,-0.36877543397301205,0.22129350382307234,-1.1779029703800625,-0.8253948496693142,-1.206713266951076,-1.2307680570162072,-0.838678206486343,-5.0184170674338,-0.3821761295743298,0.48286519673448325,-0.18283855021873352,1.0552539139478956,0.8810711361080744,1.081927014258416
